0.990847            -0.423049
-0.984538            -0.337884
-0.273941            0.865296
0.220763            -0.439043
0.987706            0.703129
0.14578            -0.993848
0.996921            -0.19992
-0.924933            0.533503
-0.447503            0.896671
0.911393            0.572974
0.830824            0.702913
0.619648            -0.263987
0.842608            0.710576
-0.953232            -0.39472
-0.942343            -0.124861
0.968059            -0.738279
-0.964173            0.150163
0.413638            0.733952
-0.221574            0.671384
0.619944            -0.44617
-0.313128            0.793362
0.904984            0.540544
-0.539167            -0.567696
-0.281738            -0.708093
-0.913676            -0.510502
-0.999208            0.984809
0.156543            -0.555314
-0.649249            0.982657
-0.883684            -0.336357
-0.0541572            0.146059
-0.889567            -0.860844
0.228944            0.902252
-0.626291            0.774129
-0.275559            -0.649603
0.97198            -0.625249
-0.900251            0.177143
0.105384            -0.7071
-0.227653            -0.99992
0.944437            -0.339255
0.974102            0.719649
0.996282            -0.980329
-0.543533            -0.580623
-0.463866            -0.287762
0.852241            -0.520209
0.233574            0.608722
0.469666            0.998957
0.574602            -0.420919
-0.817313            0.157187
0.617752            0.967529
0.504695            0.871295
-0.995923            0.719864
0.125413            -0.966428
0.744182            0.643577
-0.679571            -0.994007
-0.778233            -0.647424
-0.976675            -0.980376
0.884773            0.0143505
-0.776732            -0.445991
-0.949363            -0.430391
-0.280766            0.908509
0.145784            0.794034
0.0827168            0.530873
0.914316            0.83645
-0.596451            -0.118793
-0.768942            0.912077
-0.930445            0.678516
-0.345761            0.993114
0.981981            -0.488359
0.642606            0.828563
0.383543            0.35357
0.971807            0.844885
0.806612            0.0327109
0.999898            -0.987022
0.988038            0.84691
0.413432            -0.547885
0.671485            -0.987892
-0.318458            0.977178
0.707618            0.992712
0.998299            -0.371041
0.878749            -0.973018
-0.467694            -0.995027
0.0774256            0.975505
-0.95744            -0.968737
-0.205868            -0.923098
0.635466            0.474782
0.504741            0.734619
0.727152            0.992408
0.996974            -0.352884
-0.756289            0.480221
0.972018            0.877896
-0.39468            -0.875323
0.685282            0.978184
-0.306363            -0.767646
0.0113489            -0.842252
-0.924748            -0.551283
-0.903986            0.947229
0.912118            -0.473484
0.219537            -0.16125
-0.0174576            0.797974
0.468358            0.412324
0.803282            0.708676
0.979557            0.999982
-0.997555            -0.499461
0.995816            0.476045
-0.814841            0.79342
0.971183            0.747495
-0.831819            -0.932932
-0.887709            -0.505518
0.717062            -0.0331071
-0.199757            -0.983107
-0.494803            -0.8107
-0.538476            0.0165368
-0.369569            -0.918782
-0.429461            -0.999896
-0.976884            0.272465
0.521696            0.274466
-0.888075            -0.0167948
0.715442            -0.816444
0.994028            -0.0870069
-0.899876            0.851264
0.269103            0.475461
-0.0851071            0.997888
-0.854996            0.457011
-0.745253            0.129274
-0.925746            0.335156
-0.797128            -0.387943
-0.109323            0.75288
0.409404            -0.79194
-0.984385            0.998733
-0.886362            -0.347077
0.0135585            0.728482
0.879553            -0.99993
-0.903108            -0.989985
0.802552            -0.0641948
-0.0723299            -0.707391
-0.859108            0.870848
0.0827737            0.242665
-0.293919            -0.223264
-0.615348            -0.999764
0.129875            -0.200122
-0.431318            -0.306446
-0.098724            -0.721465
-0.80038            -0.176566
-0.728466            -0.215486
-0.237826            0.535687
0.619825            0.992091
-0.980127            -0.847629
0.0987238            0.743345
0.789277            0.961067
0.841561            -0.24157
-0.977303            0.842937
0.0308921            -0.989815
-0.365128            -0.927294
0.899565            0.241443
0.976163            0.0746612
0.180404            0.278123
-0.81675            0.330325
-0.93549            0.387217
-0.988044            0.7269
-0.520949            0.967033
0.456842            0.994992
-0.750072            0.83197
0.0405035            -0.876813
0.0234941            0.181239
0.0670728            0.532906
0.193402            0.457396
0.889811            -0.85266
0.859611            -0.177703
-0.999589            0.1482
-0.857403            0.333915
0.0699402            0.735504
-0.0730991            0.715928
0.151094            -0.113863
0.295726            -0.67832
0.225583            -0.290821
0.729031            -0.775161
0.0434362            0.605074
-0.991328            0.792617
0.999723            0.940315
-0.742874            0.232471
0.881859            -0.432482
-0.871372            -0.949583
-0.363205            -0.593842
-0.922902            -0.0516072
0.955421            0.71482
0.0916047            -0.997657
-0.986178            -0.613603
-0.98532            0.96175
-0.877048            -0.967174
-0.849474            -0.997703
0.512956            0.00705835
0.014538            0.812068
0.992823            -0.693316
-0.613752            -0.980787
-0.522909            0.806655
-0.752971            0.971384
0.709837            0.896063
-0.74952            0.952686
-0.631966            0.981423
0.112645            -0.0340962
0.583409            -0.022163
0.44612            -0.696959
-0.83208            0.961523
-0.612646            0.888129
0.0233193            -0.943147
-0.988757            0.570621
-0.438629            -0.240712
0.856213            -0.566958
0.76416            0.907799
-0.751683            0.87034
-0.0521522            0.990907
0.316201            0.201543
0.342364            0.983929
0.755073            0.550737
0.765139            0.32179
-0.902718            0.482141
0.997839            -0.993213
-0.399685            -0.287482
-0.492216            -0.890984
-0.889098            0.994202
-0.921082            0.683493
-0.740541            -0.999988
-0.68708            -0.858908
0.528655            0.719361
-0.69497            0.99244
0.121271            -0.892172
0.694171            0.808513
-0.0196492            -0.868511
0.500746            0.981576
-0.274445            -0.60969
-0.952175            0.119801
-0.00540697            -0.529293
-0.711223            0.543139
-0.995885            -0.303919
-0.144472            0.983754
0.113041            0.0701547
-0.946092            -0.403914
-0.255592            -0.759091
0.525377            0.972522
-0.952038            -0.997383
0.95103            -0.348131
-0.902186            0.862517
0.721834            0.374485
0.0325499            -0.854505
-0.862095            -0.999989
-0.376911            0.0582831
0.63471            0.932336
0.86469            0.826898
0.0917681            0.990043
0.914996            0.347295
-0.948357            -0.902334
0.926599            -0.842002
0.857069            0.536493
0.0174836            -0.999533
-0.316219            0.45403
0.965656            -0.17218
0.853518            0.633061
-0.513923            0.741775
-0.825356            -0.911917
0.579301            0.952553
-0.998393            -0.999969
0.804702            0.47963
-0.61885            0.24813
0.999977            -0.917572
0.774962            -0.998299
0.429761            -0.975957
0.989572            0.508803
0.95917            -0.86652
0.560924            -0.101341
-0.822515            -0.705752
0.707876            -0.860122
0.563111            -0.665373
-0.988579            -0.433154
0.735242            0.961699
-0.507004            0.0707115
-0.984103            0.73178
0.165887            0.978421
0.42077            0.853646
0.651378            0.0393899
0.950651            0.918249
0.381017            0.177508
0.976699            -0.203811
0.960129            -0.297566
-0.978518            -0.771989
-0.489887            0.573144
0.980258            -0.856427
-0.49077            0.664688
-0.55579            -0.773498
-0.515685            0.983122
-0.688639            0.306115
0.570187            -0.992703
0.862956            -0.47721
-0.676135            -0.920283
0.891034            -0.8098
0.559454            0.634775
-0.887011            -0.825964
0.921701            -0.687283
-0.299871            0.749836
-0.00409774            -0.58914
-0.988543            0.638373
-0.340223            -0.391644
0.887933            -0.0781968
-0.999179            -0.990634
0.970524            0.362842
0.124397            0.987914
-0.866019            0.865785
0.496322            0.073202
0.562307            0.148012
0.911034            0.385563
-0.428965            -0.582061
-0.72722            -0.542182
-0.307109            0.973304
-0.110236            -0.842161
0.425347            0.508787
0.488581            0.578282
-0.997238            -0.985631
0.224365            -0.950385
-0.542076            0.969799
0.303542            0.830722
0.985532            0.813515
0.586482            0.765758
-0.0305715            -0.0155624
0.647872            0.984161
-0.396258            0.99673
0.69822            -0.0110025
-0.523008            0.653194
-0.914118            0.315828
-0.887192            -0.809533
-0.039192            -0.316539
-0.411636            0.945817
-0.654599            0.998606
-0.999222            0.263386
-0.267414            -0.994111
-0.633811            -0.526538
-0.999788            -0.708408
0.285756            -0.640599
0.0692769            0.574156
-0.357912            0.6418
-0.493576            -0.983717
-0.600784            -0.995465
-0.987994            0.26539
-0.0679348            0.935567
-0.285924            0.0783664
0.942807            0.694644
-0.739313            -0.0722064
-0.801688            -0.953392
0.97459            -0.702651
0.816195            -0.328577
0.946564            -0.363869
-0.0161791            -0.48193
0.0206484            0.968903
0.807976            -0.352997
0.999644            -0.568262
-0.820025            -0.731042
-0.977837            0.275097
0.961649            0.417247
0.986712            -0.861874
-0.919217            -0.595817
-0.457398            0.825888
0.719658            0.508312
-0.3308            -0.990845
-0.453924            -0.408661
-0.426098            0.733002
-0.53734            -0.359777
-0.445704            0.239182
-0.865639            -0.284427
-0.440157            0.0276026
0.847331            -0.586698
-0.447396            -0.0160296
0.698895            0.92437
0.929233            0.975851
0.0826844            0.950276
0.844708            0.266026
0.120804            0.659355
0.839138            -0.94971
-0.800691            -0.564346
-0.745974            -0.973385
0.991851            -0.224474
-0.295433            -0.98326
0.872691            -0.998536
0.99458            0.720692
-0.931371            -0.268313
0.493798            -0.598054
0.141636            -0.992915
-0.844725            0.961778
0.488025            0.196886
-0.525779            -0.976717
0.44199            0.862855
-0.399026            0.144615
0.204706            0.91792
0.932508            0.796716
0.833303            -0.680524
-0.268966            -0.804519
0.124522            -0.176996
-0.713699            0.927043
0.952058            -0.62216
-0.0645485            0.612928
0.088373            0.952769
0.09275            0.731639
0.635678            -0.938102
-0.70607            -0.638537
0.923239            -0.982493
0.408558            -0.315122
0.103663            -0.999814
0.691758            -0.905569
0.596428            -0.231863
0.996801            0.994808
-0.767252            0.433796
-0.542217            -0.795748
0.609632            -0.358858
0.857704            -0.595367
0.532475            0.223583
-0.84923            0.0247141
0.030717            -0.0583406
0.000824047            -0.995748
0.00799147            -0.73839
0.999996            -0.981164
0.990192            -0.797413
0.130752            0.12448
-0.711067            0.316351
-0.115801            0.979035
0.999531            0.831016
-0.726154            -0.850013
-0.84186            -0.768498
-0.762807            0.411784
-0.931287            0.846577
-0.811274            -0.857516
0.311652            0.960397
0.988262            0.143246
-0.694727            0.267939
-0.606051            0.694648
-0.21761            -0.35924
0.0543611            0.251179
0.999645            0.828724
-0.477691            -0.973406
0.786354            -0.9444
-0.743592            -0.717976
0.532863            0.96802
-0.406422            0.280574
0.798074            -0.962963
0.976375            -0.75014
0.548465            0.996239
-0.963088            0.999268
-0.29092            0.911399
-0.955704            0.6355
0.862187            -0.960673
0.73412            0.738811
0.814734            0.943803
-0.752549            -0.232405
-0.959138            -0.31311
-0.164341            0.370953
0.838132            0.256108
0.994355            -0.998247
-0.850634            -0.531357
-0.63811            0.97228
-0.166786            0.99895
-0.126806            -0.634856
0.967858            0.561031
-0.443895            -0.984835
-0.959737            -0.920588
0.310091            0.474408
-0.35444            -0.974064
-0.850548            -0.99219
0.00225899            -0.999951
-0.85616            -0.955096
0.946043            0.448349
-0.65834            -0.605708
0.998005            0.486801
0.0912707            -0.535611
-0.999338            0.44304
-0.78502            0.789908
0.921705            -0.851464
0.602036            -0.231256
0.687392            0.467553
-0.49995            0.823269
0.661461            0.850896
0.739126            -0.877798
0.146316            0.99107
-0.867078            0.851772
0.79672            0.534801
0.830018            0.731011
0.689418            -0.849072
-0.427096            0.99979
-0.965137            0.22881
-0.959979            -0.396919
0.338414            -0.991076
0.107909            -0.847181
-0.950513            -0.494071
0.772253            0.281967
-0.979043            0.23677
-0.232147            -0.857717
0.801229            0.202052
0.689462            -0.702388
0.492058            -0.655801
-0.153181            -0.0971305
-0.970299            0.658663
0.896582            0.994451
-0.98913            -0.927833
0.583969            0.759919
0.573063            -0.220897
0.47139            0.948864
0.704812            -0.949638
0.739883            -0.845863
0.207721            0.597563
-0.565896            0.507497
0.998207            -0.515083
0.952021            -0.822483
0.921894            0.970728
-0.855471            -0.544089
0.904571            -0.379421
-0.718282            0.647357
-0.822439            -0.536961
0.655338            -0.188313
0.694233            0.103436
0.731397            -0.426787
0.582232            0.227143
-0.834134            0.988272
0.899466            0.213648
-0.937827            0.9267
0.148737            -0.177132
0.9264            -0.97551
-0.363331            0.272193
-0.958609            0.430947
-0.126984            -0.955093
0.995453            -0.979581
0.117789            -0.800314
0.648707            0.353303
0.917471            -0.861072
0.708561            0.166939
-0.0743086            0.956838
-0.888489            0.854101
0.768517            -0.583507
0.25443            0.925631
0.78191            0.465698
-0.500819            -0.329853
-0.784557            -0.226645
-0.229253            -0.876677
-0.0556446            -0.236055
0.290112            -0.850113
0.634875            0.507269
-0.848747            0.863052
-0.325046            0.999568
-0.838478            0.998247
0.68909            0.845652
0.990958            0.208293
-0.769775            -0.641184
-0.99015            -0.748841
0.111537            0.768296
-0.992901            0.368898
0.974345            -0.126924
0.562051            -0.993469
-0.999198            -0.959773
0.320391            0.152658
0.76931            -0.358983
-0.949726            0.973789
0.208241            -0.585075
0.937553            -0.990004
-0.463524            0.943331
0.945124            0.99816
-0.430455            -0.0581804
0.904891            -0.783308
-0.856125            0.364953
0.999577            -0.636443
0.733954            -0.310517
0.912045            -0.809179
0.825993            -0.611152
0.205438            0.306585
-0.637822            -0.694681
-0.705475            -0.593607
-0.0220447            -0.716169
0.932812            -0.968405
0.980737            -0.765588
0.850356            0.962774
-0.963207            0.317456
-0.999689            -0.0361389
0.946829            -0.304882
0.895964            0.910072
0.71887            -0.314139
-0.383786            -0.330065
0.700439            -0.951209
-0.658609            0.410001
-0.375272            -0.694246
-0.660874            0.741269
0.141619            0.983453
-0.989509            0.995075
-0.684635            -0.897975
-0.0359354            -0.249589
0.654565            0.867029
-0.830542            0.74982
0.269713            -0.728445
-0.880808            0.300594
0.851819            0.77142
0.257748            -0.730695
0.0562204            -0.990898
-0.817698            -0.446211
0.659923            -0.996304
0.420672            -0.956549
0.670177            -0.846609
-0.973337            0.807854
0.668786            -0.680451
-0.788844            0.204528
0.267781            0.99203
-0.922046            0.0938541
0.900153            -0.0274334
0.124546            -0.89036
-0.423987            -0.839899
-0.726069            0.959321
-0.338599            -0.999116
-0.239183            -0.163407
0.68548            0.995641
-0.251357            0.476007
0.96763            -0.936938
0.920599            -0.885103
-0.498091            -0.793789
-0.987072            0.999933
0.911808            -0.763361
-0.998635            0.44481
-0.964557            0.166507
-0.830678            0.914525
-0.910257            0.972069
-0.649151            -0.973346
0.84698            -0.991039
0.997146            -0.99468
0.520485            0.105184
-0.981929            -0.485558
-0.00100813            0.370458
0.686343            0.408482
0.167727            0.565196
0.991154            -0.94356
0.406951            -0.976399
0.534176            -0.27648
0.999803            0.316358
-0.994223            0.291561
0.353086            -0.872373
0.173766            -0.862046
0.947442            -0.970703
-0.115895            -0.72627
0.384114            -0.889843
-0.507311            -0.699574
0.341703            -0.285526
0.0137664            -0.130643
0.999844            -0.729329
0.746113            -0.853584
0.776635            -0.982942
0.187822            0.698943
0.787878            -0.586383
-0.519233            0.979786
-0.920404            -0.992404
0.266047            -0.94411
-0.999991            -0.722709
-0.44554            -0.883994
-0.835802            0.990417
-0.633259            0.606711
-0.904614            -0.910885
-0.508551            -0.893314
0.206212            0.991762
0.113443            -0.467231
0.106667            0.0366192
-0.355157            0.747603
0.407622            0.194281
-0.529273            -0.805326
-0.52223            0.587617
0.061012            -0.41954
0.945188            -0.69649
0.223123            -0.950999
-0.944509            -0.154496
0.987491            -0.438568
-0.295409            0.910012
-0.489141            0.850459
0.589515            0.387879
-0.533502            -0.968523
-0.330596            0.999369
0.997463            -0.557789
0.916587            -0.814169
0.976149            0.98388
-0.934725            0.541846
0.49227            -0.940188
0.477891            0.857465
0.999702            0.459304
-0.00726422            -0.777166
0.266854            -0.842596
-0.29886            0.459037
-0.189305            -0.223955
-0.159732            0.570512
0.819694            0.980471
0.913545            -0.151354
0.714892            0.566481
-0.622909            -0.931554
0.722475            0.582892
-0.875399            -0.712442
-0.843643            -0.591335
0.127065            0.818848
-0.495918            -0.923201
-0.747094            0.816057
0.17151            0.921568
0.415326            -0.388052
0.997127            -0.447957
0.472276            0.826086
0.116688            0.925642
0.929209            0.329419
-0.30811            -0.152092
0.0237371            -0.92526
-0.984567            0.347394
0.778122            -0.136497
-0.195465            0.786023
0.440395            -0.997477
